,Date,Close
412,2011-11-21,13.178929
413,2011-11-22,13.446786
414,2011-11-23,13.106786
415,2011-11-25,12.984643
416,2011-11-28,13.432857
417,2011-11-29,13.328571
418,2011-11-30,13.65
419,2011-12-01,13.854643
420,2011-12-02,13.917857
421,2011-12-05,14.036071
422,2011-12-06,13.9625
423,2011-12-07,13.896071
424,2011-12-08,13.952143
425,2011-12-09,14.057857
426,2011-12-12,13.994286
427,2011-12-13,13.886071
428,2011-12-14,13.578214
429,2011-12-15,13.533571
430,2011-12-16,13.607857
431,2011-12-19,13.650357
432,2011-12-20,14.141071
433,2011-12-21,14.158929
434,2011-12-22,14.233929
435,2011-12-23,14.404643
436,2011-12-27,14.518929
437,2011-12-28,14.38
438,2011-12-29,14.468571
439,2011-12-30,14.464286
440,2012-01-03,14.686786
441,2012-01-04,14.765714
442,2012-01-05,14.929643
443,2012-01-06,15.085714
444,2012-01-09,15.061786
445,2012-01-10,15.115714
446,2012-01-11,15.091071
447,2012-01-12,15.049643
448,2012-01-13,14.993214
449,2012-01-17,15.167857
450,2012-01-18,15.325357
451,2012-01-19,15.276786
452,2012-01-20,15.010714
453,2012-01-23,15.264643
454,2012-01-24,15.014643
455,2012-01-25,15.952143
456,2012-01-26,15.879643
457,2012-01-27,15.974286
458,2012-01-30,16.178928
459,2012-01-31,16.302856
460,2012-02-01,16.2925
461,2012-02-02,16.254286
462,2012-02-03,16.417143
463,2012-02-06,16.570356
464,2012-02-07,16.743929
465,2012-02-08,17.024286
466,2012-02-09,17.613214
467,2012-02-10,17.622143
468,2012-02-13,17.950001
469,2012-02-14,18.195
470,2012-02-15,17.77393
471,2012-02-16,17.936071
472,2012-02-17,17.932858
473,2012-02-21,18.387501
474,2012-02-22,18.322857
475,2012-02-23,18.442499
476,2012-02-24,18.657499
477,2012-02-27,18.777143
478,2012-02-28,19.121786
479,2012-02-29,19.372856
480,2012-03-01,19.445356
481,2012-03-02,19.470715
482,2012-03-05,19.04143
483,2012-03-06,18.937857
484,2012-03-07,18.953215
485,2012-03-08,19.356787
486,2012-03-09,19.470358
487,2012-03-12,19.714287
488,2012-03-13,20.289286
489,2012-03-14,21.056429
490,2012-03-15,20.912857
491,2012-03-16,20.913214
492,2012-03-19,21.467857
493,2012-03-20,21.64143
494,2012-03-21,21.517857
495,2012-03-22,21.405001
496,2012-03-23,21.2875
497,2012-03-26,21.677856
498,2012-03-27,21.945715
499,2012-03-28,22.057858
500,2012-03-29,21.780714
501,2012-03-30,21.4125
502,2012-04-02,22.093929
503,2012-04-03,22.475714
504,2012-04-04,22.296785
505,2012-04-05,22.63143
506,2012-04-09,22.7225
507,2012-04-10,22.444286
508,2012-04-11,22.364286
509,2012-04-12,22.241785
510,2012-04-13,21.615356
511,2012-04-16,20.718929
512,2012-04-17,21.775
513,2012-04-18,21.726429
514,2012-04-19,20.98
515,2012-04-20,20.463572
516,2012-04-23,20.417856
517,2012-04-24,20.01
518,2012-04-25,21.785713
519,2012-04-26,21.703571
520,2012-04-27,21.535713
521,2012-04-30,20.856428
522,2012-05-01,20.790358
523,2012-05-02,20.927856
524,2012-05-03,20.779285
525,2012-05-04,20.1875
526,2012-05-07,20.338572
527,2012-05-08,20.292143
528,2012-05-09,20.327856
529,2012-05-10,20.375713
530,2012-05-11,20.239643
531,2012-05-14,19.936428
532,2012-05-15,19.756071
533,2012-05-16,19.502857
534,2012-05-17,18.932858
535,2012-05-18,18.942142
536,2012-05-21,20.045713
537,2012-05-22,19.891787
538,2012-05-23,20.377144
539,2012-05-24,20.190001
540,2012-05-25,20.081785
541,2012-05-29,20.438213
542,2012-05-30,20.684643
543,2012-05-31,20.633215
544,2012-06-01,20.035357
545,2012-06-04,20.153214
546,2012-06-05,20.10107
547,2012-06-06,20.409286
548,2012-06-07,20.418571
549,2012-06-08,20.725714
550,2012-06-11,20.39893
551,2012-06-12,20.577143
552,2012-06-13,20.434286
553,2012-06-14,20.411785
554,2012-06-15,20.504642
555,2012-06-18,20.920713
556,2012-06-19,20.97893
557,2012-06-20,20.919287
558,2012-06-21,20.631071
559,2012-06-22,20.789286
560,2012-06-25,20.384644
561,2012-06-26,20.429644
562,2012-06-27,20.517857
563,2012-06-28,20.323214
564,2012-06-29,20.857143
565,2012-07-02,21.161428
566,2012-07-03,21.407499
567,2012-07-05,21.783571
568,2012-07-06,21.638571
569,2012-07-09,21.924643
570,2012-07-10,21.721786
571,2012-07-11,21.586786
572,2012-07-12,21.389286
573,2012-07-13,21.606071
574,2012-07-16,21.675358
575,2012-07-17,21.67643
576,2012-07-18,21.652143
577,2012-07-19,21.940001
578,2012-07-20,21.582144
579,2012-07-23,21.565357
580,2012-07-24,21.46143
581,2012-07-25,20.534643
582,2012-07-26,20.531429
583,2012-07-27,20.898571
584,2012-07-30,21.251072
585,2012-07-31,21.812857
586,2012-08-01,21.671785
587,2012-08-02,21.706785
588,2012-08-03,21.989286
589,2012-08-06,22.233929
590,2012-08-07,22.175358
591,2012-08-08,22.137857
592,2012-08-09,22.168928
593,2012-08-10,22.203571
594,2012-08-13,22.5
595,2012-08-14,22.560356
596,2012-08-15,22.529642
597,2012-08-16,22.726429
598,2012-08-17,23.146786
599,2012-08-20,23.755358
600,2012-08-21,23.430714
601,2012-08-22,23.888214
602,2012-08-23,23.665358
603,2012-08-24,23.686428
604,2012-08-27,24.13143
605,2012-08-28,24.1
606,2012-08-29,24.0525
607,2012-08-30,23.709642
608,2012-08-31,23.758572
609,2012-09-04,24.106071
610,2012-09-05,23.936787
611,2012-09-06,24.1525
612,2012-09-07,24.30143
613,2012-09-10,23.669287
614,2012-09-11,23.592501
615,2012-09-12,23.92107
616,2012-09-13,24.392143
617,2012-09-14,24.688572
618,2012-09-17,24.992144
619,2012-09-18,25.068214
620,2012-09-19,25.075001
621,2012-09-20,24.953571
622,2012-09-21,25.003214
623,2012-09-24,24.67107
624,2012-09-25,24.055
625,2012-09-26,23.75643
626,2012-09-27,24.332857
627,2012-09-28,23.825001
628,2012-10-01,23.549643
629,2012-10-02,23.618214
630,2012-10-03,23.980356
631,2012-10-04,23.814285
632,2012-10-05,23.306786
633,2012-10-08,22.791786
634,2012-10-09,22.708929
635,2012-10-10,22.889643
636,2012-10-11,22.432142
637,2012-10-12,22.489643
638,2012-10-15,22.67
639,2012-10-16,23.206785
640,2012-10-17,23.021786
641,2012-10-18,22.594286
642,2012-10-19,21.780001
643,2012-10-22,22.643929
644,2012-10-23,21.905714
645,2012-10-24,22.029642
646,2012-10-25,21.769285
647,2012-10-26,21.571428
648,2012-10-31,21.261429
649,2012-11-01,21.305
650,2012-11-02,20.6
651,2012-11-05,20.879286
652,2012-11-06,20.816071
653,2012-11-07,19.928572
654,2012-11-08,19.205357
655,2012-11-09,19.537857
656,2012-11-12,19.386786
657,2012-11-13,19.389286
658,2012-11-14,19.174286
659,2012-11-15,18.772142
660,2012-11-16,18.845715
661,2012-11-19,20.204643
662,2012-11-20,20.032499
663,2012-11-21,20.060715
664,2012-11-23,20.410713
665,2012-11-26,21.054644
666,2012-11-27,20.885
667,2012-11-28,20.819286
668,2012-11-29,21.048571
669,2012-11-30,20.902857
670,2012-12-03,20.935356
671,2012-12-04,20.566071
672,2012-12-05,19.2425
673,2012-12-06,19.544287
674,2012-12-07,19.044643
675,2012-12-10,18.922144
676,2012-12-11,19.335358
677,2012-12-12,19.25
678,2012-12-13,18.9175
679,2012-12-14,18.206785
680,2012-12-17,18.529642
681,2012-12-18,19.067858
682,2012-12-19,18.796785
683,2012-12-20,18.633215
684,2012-12-21,18.547501
685,2012-12-24,18.577499
686,2012-12-26,18.321428
687,2012-12-27,18.395
688,2012-12-28,18.199642
689,2012-12-31,19.006071
690,2013-01-02,19.608213
691,2013-01-03,19.360714
692,2013-01-04,18.821428
693,2013-01-07,18.710714
694,2013-01-08,18.76107
695,2013-01-09,18.467857
696,2013-01-10,18.696787
697,2013-01-11,18.582144
698,2013-01-14,17.919643
699,2013-01-15,17.354286
700,2013-01-16,18.074642
701,2013-01-17,17.952856
702,2013-01-18,17.857143
703,2013-01-22,18.0275
704,2013-01-23,18.3575
705,2013-01-24,16.089287
706,2013-01-25,15.71
707,2013-01-28,16.065357
708,2013-01-29,16.366785
709,2013-01-30,16.315357
710,2013-01-31,16.2675
711,2013-02-01,16.200714
712,2013-02-04,15.797143
713,2013-02-05,16.351429
714,2013-02-06,16.333929
715,2013-02-07,16.722143
716,2013-02-08,16.963572
717,2013-02-11,17.140356
718,2013-02-12,16.710714
719,2013-02-13,16.678928
720,2013-02-14,16.663929
721,2013-02-15,16.434286
722,2013-02-19,16.428213
723,2013-02-20,16.030357
724,2013-02-21,15.930714
725,2013-02-22,16.100357
726,2013-02-25,15.814286
727,2013-02-26,16.034643
728,2013-02-27,15.8775
729,2013-02-28,15.764286
730,2013-03-01,15.373929
731,2013-03-04,15.001786
732,2013-03-05,15.397857
733,2013-03-06,15.202143
734,2013-03-07,15.377857
735,2013-03-08,15.418571
736,2013-03-11,15.638214
737,2013-03-12,15.301071
738,2013-03-13,15.298214
739,2013-03-14,15.446429
740,2013-03-15,15.845
741,2013-03-18,16.275715
742,2013-03-19,16.231787
743,2013-03-20,16.145714
744,2013-03-21,16.168928
745,2013-03-22,16.496786
746,2013-03-25,16.556429
747,2013-03-26,16.469286
748,2013-03-27,16.145714
749,2013-03-28,15.809286
750,2013-04-01,15.318214
751,2013-04-02,15.349643
752,2013-04-03,15.428214
753,2013-04-04,15.275714
754,2013-04-05,15.114286
755,2013-04-08,15.221786
756,2013-04-09,15.249286
757,2013-04-10,15.560357
758,2013-04-11,15.511786
759,2013-04-12,15.35
760,2013-04-15,14.994643
761,2013-04-16,15.222857
762,2013-04-17,14.385714
763,2013-04-18,14.001786
764,2013-04-19,13.9475
765,2013-04-22,14.238214
766,2013-04-23,14.504643
767,2013-04-24,14.480714
768,2013-04-25,14.585
769,2013-04-26,14.9
770,2013-04-29,15.361429
771,2013-04-30,15.813571
772,2013-05-01,15.688929
773,2013-05-02,15.911429
774,2013-05-03,16.070715
775,2013-05-06,16.45393
776,2013-05-07,16.380714
777,2013-05-08,16.565714
778,2013-05-09,16.313213
779,2013-05-10,16.1775
780,2013-05-13,16.240713
781,2013-05-14,15.852143
782,2013-05-15,15.316071
783,2013-05-16,15.520714
784,2013-05-17,15.473571
785,2013-05-20,15.818929
786,2013-05-21,15.702143
787,2013-05-22,15.7625
788,2013-05-23,15.790714
789,2013-05-24,15.898214
790,2013-05-28,15.765714
791,2013-05-29,15.891071
792,2013-05-30,16.127857
793,2013-05-31,16.061787
794,2013-06-03,16.097143
795,2013-06-04,16.046785
796,2013-06-05,15.896786
797,2013-06-06,15.659286
798,2013-06-07,15.778929
799,2013-06-10,15.674643
800,2013-06-11,15.628571
801,2013-06-12,15.435357
802,2013-06-13,15.57
803,2013-06-14,15.358929
804,2013-06-17,15.428571
805,2013-06-18,15.420357
806,2013-06-19,15.107143
807,2013-06-20,14.887143
808,2013-06-21,14.767857
809,2013-06-24,14.376429
810,2013-06-25,14.379643
811,2013-06-26,14.216786
812,2013-06-27,14.063571
813,2013-06-28,14.161786
814,2013-07-01,14.615
815,2013-07-02,14.946071
816,2013-07-03,15.028571
817,2013-07-05,14.907857
818,2013-07-08,14.823214
819,2013-07-09,15.083929
820,2013-07-10,15.026071
821,2013-07-11,15.260357
822,2013-07-12,15.2325
823,2013-07-15,15.265714
824,2013-07-16,15.364286
825,2013-07-17,15.368214
826,2013-07-18,15.42
827,2013-07-19,15.176786
828,2013-07-22,15.225357
829,2013-07-23,14.963929
830,2013-07-24,15.7325
831,2013-07-25,15.660714
832,2013-07-26,15.749643
833,2013-07-29,15.9925
834,2013-07-30,16.190001
835,2013-07-31,16.161785
836,2013-08-01,16.309999
837,2013-08-02,16.519285
838,2013-08-05,16.766071
839,2013-08-06,16.616072
840,2013-08-07,16.606428
841,2013-08-08,16.464643
842,2013-08-09,16.230356
843,2013-08-12,16.691429
844,2013-08-13,17.484644
845,2013-08-14,17.803572
846,2013-08-15,17.782499
847,2013-08-16,17.940357
848,2013-08-19,18.133572
849,2013-08-20,17.895357
850,2013-08-21,17.941429
851,2013-08-22,17.962856
852,2013-08-23,17.893572
853,2013-08-26,17.963215
854,2013-08-27,17.449642
855,2013-08-28,17.532143
856,2013-08-29,17.560715
857,2013-08-30,17.400715
858,2013-09-03,17.449286
859,2013-09-04,17.810356
860,2013-09-05,17.688213
861,2013-09-06,17.793571
862,2013-09-09,18.077499
863,2013-09-10,17.665714
864,2013-09-11,16.70393
865,2013-09-12,16.881786
866,2013-09-13,16.603571
867,2013-09-16,16.075714
868,2013-09-17,16.261429
869,2013-09-18,16.595715
870,2013-09-19,16.867857
871,2013-09-20,16.693214
872,2013-09-23,17.522858
873,2013-09-24,17.467857
874,2013-09-25,17.1975
875,2013-09-26,17.365
876,2013-09-27,17.241072
877,2013-09-30,17.026787
878,2013-10-01,17.427143
879,2013-10-02,17.484285
880,2013-10-03,17.264643
881,2013-10-04,17.251072
882,2013-10-07,17.419643
883,2013-10-08,17.17643
884,2013-10-09,17.378214
885,2013-10-10,17.487143
886,2013-10-11,17.600357
887,2013-10-14,17.715714
888,2013-10-15,17.809999
889,2013-10-16,17.896786
890,2013-10-17,18.017857
891,2013-10-18,18.174643
892,2013-10-21,18.620001
893,2013-10-22,18.566786
894,2013-10-23,18.748571
895,2013-10-24,18.996786
896,2013-10-25,18.784286
897,2013-10-28,18.924286
898,2013-10-29,18.452856
899,2013-10-30,18.746429
900,2013-10-31,18.667856
901,2013-11-01,18.5725
902,2013-11-04,18.8125
903,2013-11-05,18.766071
904,2013-11-06,18.604286
905,2013-11-07,18.303213
906,2013-11-08,18.591429
907,2013-11-11,18.5375
908,2013-11-12,18.571787
909,2013-11-13,18.593929
910,2013-11-14,18.862858
911,2013-11-15,18.749643
912,2013-11-18,18.522499
913,2013-11-19,18.555357
914,2013-11-20,18.392857
915,2013-11-21,18.612143
916,2013-11-22,18.564285
917,2013-11-25,18.705
918,2013-11-26,19.049999
919,2013-11-27,19.498571
920,2013-11-29,19.859644
921,2013-12-02,19.686787
922,2013-12-03,20.225714
923,2013-12-04,20.178572
924,2013-12-05,20.282143
925,2013-12-06,20.000713
926,2013-12-09,20.229643
927,2013-12-10,20.198214
928,2013-12-11,20.048571
929,2013-12-12,20.019285
930,2013-12-13,19.801071
931,2013-12-16,19.910713
932,2013-12-17,19.821072
933,2013-12-18,19.670357
934,2013-12-19,19.445
935,2013-12-20,19.607857
936,2013-12-23,20.360357
937,2013-12-24,20.27393
938,2013-12-26,20.139286
939,2013-12-27,20.003214
940,2013-12-30,19.804285
941,2013-12-31,20.036428
942,2014-01-02,19.754642
943,2014-01-03,19.320715
944,2014-01-06,19.426071
945,2014-01-07,19.287144
946,2014-01-08,19.409286
947,2014-01-09,19.161428
948,2014-01-10,19.033571
949,2014-01-13,19.133215
950,2014-01-14,19.513929
951,2014-01-15,19.905714
952,2014-01-16,19.794643
953,2014-01-17,19.309643
954,2014-01-21,19.609644
955,2014-01-22,19.696787
956,2014-01-23,19.863571
957,2014-01-24,19.502501
958,2014-01-27,19.660713
959,2014-01-28,18.089287
960,2014-01-29,17.883928
961,2014-01-30,17.849285
962,2014-01-31,17.878571
963,2014-02-03,17.911785
964,2014-02-04,18.17107
965,2014-02-05,18.306786
966,2014-02-06,18.303928
967,2014-02-07,18.559999
968,2014-02-10,18.8925
969,2014-02-11,19.14143
970,2014-02-12,19.139999
971,2014-02-13,19.44393
972,2014-02-14,19.428213
973,2014-02-18,19.499643
974,2014-02-19,19.191786
975,2014-02-20,18.969643
976,2014-02-21,18.758928
977,2014-02-24,18.84107
978,2014-02-25,18.645
979,2014-02-26,18.476786
980,2014-02-27,18.845358
981,2014-02-28,18.794287
982,2014-03-03,18.848572
983,2014-03-04,18.972857
984,2014-03-05,19.012857
985,2014-03-06,18.955357
986,2014-03-07,18.944286
987,2014-03-10,18.96143
988,2014-03-11,19.14607
989,2014-03-12,19.164642
990,2014-03-13,18.951786
991,2014-03-14,18.73893
992,2014-03-17,18.812143
993,2014-03-18,18.978571
994,2014-03-19,18.973572
995,2014-03-20,18.882143
996,2014-03-21,19.031071
997,2014-03-24,19.256786
998,2014-03-25,19.463928
999,2014-03-26,19.277857
1000,2014-03-27,19.195
1001,2014-03-28,19.173571
